vendor,filename,state,frameworks,source_hint,config_path,content_preview
"SONiC","sonic_secure_030.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_030.conf","SONiC-OS 20247 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.31 sudo config syslog add 192.0.2.31 sudo config aaa enable "
"SONiC","sonic_insecure_031.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_031.conf","SONiC-OS 20248 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.32 "
"SONiC","sonic_mixed_032.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_032.conf","SONiC-OS 20249 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_033.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_033.conf","SONiC-OS 202410 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
"SONiC","sonic_insecure_034.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_034.conf","SONiC-OS 202411 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable "
"SONiC","sonic_mixed_035.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_035.conf","SONiC-OS 202412 set mgmt timeout 0 set mgmt telnet disable set mgmt http enable "
"SONiC","sonic_secure_036.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_036.conf","SONiC-OS 20241 set mgmt timeout 10 set mgmt telnet disable set mgmt http disable sudo config ntp add 10.0.0.37 sudo config syslog add 192.0.2.37 sudo config aaa enable "
"SONiC","sonic_insecure_037.conf","insecure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_insecure_037.conf","SONiC-OS 20242 set mgmt timeout 0 set mgmt telnet enable set mgmt http enable sudo config ntp add 10.0.0.38 "
"SONiC","sonic_mixed_038.conf","mixed","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_mixed_038.conf","SONiC-OS 20243 set mgmt timeout 10 set mgmt telnet enable set mgmt http disable "
"SONiC","sonic_secure_039.conf","secure","CIS Benchmarks;NIST SP 800-53;DISA STIG;ISO/IEC 27001","https://github.com/sonic-net/sonic-buildimage","data/datasets/vendor_configs/sonic_secure_039.conf","SONiC-OS 20244 set mgmt timeout 15 set mgmt telnet disable set mgmt http disable sudo configaaa enable "
